Iso3,IndicatorId,IndicatorScore,IndicatorName,nodelevel,ValidityYear,Unit,Note,year
ISR,CC.INF.PHY,0,Physical Infrastructure,3,0,0-10,"",2022
ITA,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
JAM,CC.INF.PHY,1.9,Physical Infrastructure,3,0,0-10,"",2022
JOR,CC.INF.PHY,2.4,Physical Infrastructure,3,0,0-10,"",2022
JPN,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
KAZ,CC.INF.PHY,3.5,Physical Infrastructure,3,0,0-10,"",2022
KEN,CC.INF.PHY,8.4,Physical Infrastructure,3,0,0-10,"",2022
KGZ,CC.INF.PHY,3.7,Physical Infrastructure,3,0,0-10,"",2022
KHM,CC.INF.PHY,5.7,Physical Infrastructure,3,0,0-10,"",2022
KIR,CC.INF.PHY,4.1,Physical Infrastructure,3,0,0-10,"",2022
KNA,CC.INF.PHY,0.4,Physical Infrastructure,3,0,0-10,"",2022
KOR,CC.INF.PHY,0,Physical Infrastructure,3,0,0-10,"",2022
KWT,CC.INF.PHY,1.6,Physical Infrastructure,3,0,0-10,"",2022
LAO,CC.INF.PHY,5.1,Physical Infrastructure,3,0,0-10,"",2022
LBN,CC.INF.PHY,0.6,Physical Infrastructure,3,0,0-10,"",2022
LBR,CC.INF.PHY,7.9,Physical Infrastructure,3,0,0-10,"",2022
LBY,CC.INF.PHY,3.3,Physical Infrastructure,3,0,0-10,"",2022
LCA,CC.INF.PHY,0.6,Physical Infrastructure,3,0,0-10,"",2022
LIE,CC.INF.PHY,0,Physical Infrastructure,3,0,0-10,"",2022
LKA,CC.INF.PHY,2.8,Physical Infrastructure,3,0,0-10,"",2022
LSO,CC.INF.PHY,7,Physical Infrastructure,3,0,0-10,"",2022
LTU,CC.INF.PHY,0.4,Physical Infrastructure,3,0,0-10,"",2022
LUX,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
LVA,CC.INF.PHY,0.7,Physical Infrastructure,3,0,0-10,"",2022
MAR,CC.INF.PHY,3.7,Physical Infrastructure,3,0,0-10,"",2022
MDA,CC.INF.PHY,1.6,Physical Infrastructure,3,0,0-10,"",2022
MDG,CC.INF.PHY,9.4,Physical Infrastructure,3,0,0-10,"",2022
MDV,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
MEX,CC.INF.PHY,3.1,Physical Infrastructure,3,0,0-10,"",2022
MHL,CC.INF.PHY,1.4,Physical Infrastructure,3,0,0-10,"",2022
MKD,CC.INF.PHY,2,Physical Infrastructure,3,0,0-10,"",2022
MLI,CC.INF.PHY,6.7,Physical Infrastructure,3,0,0-10,"",2022
MLT,CC.INF.PHY,0,Physical Infrastructure,3,0,0-10,"",2022
MMR,CC.INF.PHY,5.7,Physical Infrastructure,3,0,0-10,"",2022
MNE,CC.INF.PHY,0.9,Physical Infrastructure,3,0,0-10,"",2022
MNG,CC.INF.PHY,5.9,Physical Infrastructure,3,0,0-10,"",2022
MOZ,CC.INF.PHY,8.8,Physical Infrastructure,3,0,0-10,"",2022
MRT,CC.INF.PHY,7.2,Physical Infrastructure,3,0,0-10,"",2022
MUS,CC.INF.PHY,0.2,Physical Infrastructure,3,0,0-10,"",2022
MWI,CC.INF.PHY,7.5,Physical Infrastructure,3,0,0-10,"",2022
MYS,CC.INF.PHY,2.9,Physical Infrastructure,3,0,0-10,"",2022
NAM,CC.INF.PHY,6.7,Physical Infrastructure,3,0,0-10,"",2022
NER,CC.INF.PHY,9.7,Physical Infrastructure,3,0,0-10,"",2022
NGA,CC.INF.PHY,7.2,Physical Infrastructure,3,0,0-10,"",2022
NIC,CC.INF.PHY,5,Physical Infrastructure,3,0,0-10,"",2022
NLD,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
NOR,CC.INF.PHY,1.9,Physical Infrastructure,3,0,0-10,"",2022
NPL,CC.INF.PHY,5,Physical Infrastructure,3,0,0-10,"",2022
NRU,CC.INF.PHY,1.3,Physical Infrastructure,3,0,0-10,"",2022
NZL,CC.INF.PHY,2,Physical Infrastructure,3,0,0-10,"",2022
OMN,CC.INF.PHY,3.4,Physical Infrastructure,3,0,0-10,"",2022
PAK,CC.INF.PHY,5,Physical Infrastructure,3,0,0-10,"",2022
PAN,CC.INF.PHY,3.7,Physical Infrastructure,3,0,0-10,"",2022
PER,CC.INF.PHY,4.7,Physical Infrastructure,3,0,0-10,"",2022
PHL,CC.INF.PHY,3,Physical Infrastructure,3,0,0-10,"",2022
PLW,CC.INF.PHY,1.3,Physical Infrastructure,3,0,0-10,"",2022
PNG,CC.INF.PHY,9.8,Physical Infrastructure,3,0,0-10,"",2022
POL,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
PRK,CC.INF.PHY,3.4,Physical Infrastructure,3,0,0-10,"",2022
PRT,CC.INF.PHY,0,Physical Infrastructure,3,0,0-10,"",2022
PRY,CC.INF.PHY,3.1,Physical Infrastructure,3,0,0-10,"",2022
PSE,CC.INF.PHY,0.3,Physical Infrastructure,3,0,0-10,"",2022
QAT,CC.INF.PHY,0.2,Physical Infrastructure,3,0,0-10,"",2022
ROU,CC.INF.PHY,1,Physical Infrastructure,3,0,0-10,"",2022
RUS,CC.INF.PHY,3.5,Physical Infrastructure,3,0,0-10,"",2022
RWA,CC.INF.PHY,6.3,Physical Infrastructure,3,0,0-10,"",2022
SAU,CC.INF.PHY,3.2,Physical Infrastructure,3,0,0-10,"",2022
SDN,CC.INF.PHY,8.3,Physical Infrastructure,3,0,0-10,"",2022
SEN,CC.INF.PHY,6.1,Physical Infrastructure,3,0,0-10,"",2022
SGP,CC.INF.PHY,0,Physical Infrastructure,3,0,0-10,"",2022
SLB,CC.INF.PHY,7.8,Physical Infrastructure,3,0,0-10,"",2022
SLE,CC.INF.PHY,8.4,Physical Infrastructure,3,0,0-10,"",2022
SLV,CC.INF.PHY,2.2,Physical Infrastructure,3,0,0-10,"",2022
SOM,CC.INF.PHY,7.8,Physical Infrastructure,3,0,0-10,"",2022
SRB,CC.INF.PHY,1.9,Physical Infrastructure,3,0,0-10,"",2022
SSD,CC.INF.PHY,9.8,Physical Infrastructure,3,0,0-10,"",2022
STP,CC.INF.PHY,4.3,Physical Infrastructure,3,0,0-10,"",2022
SUR,CC.INF.PHY,4.1,Physical Infrastructure,3,0,0-10,"",2022
SVK,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
SVN,CC.INF.PHY,0.1,Physical Infrastructure,3,0,0-10,"",2022
SWE,CC.INF.PHY,0.9,Physical Infrastructure,3,0,0-10,"",2022
SWZ,CC.INF.PHY,5.6,Physical Infrastructure,3,0,0-10,"",2022
SYC,CC.INF.PHY,0.9,Physical Infrastructure,3,0,0-10,"",2022
SYR,CC.INF.PHY,2.7,Physical Infrastructure,3,0,0-10,"",2022
TCD,CC.INF.PHY,10,Physical Infrastructure,3,0,0-10,"",2022
TGO,CC.INF.PHY,8,Physical Infrastructure,3,0,0-10,"",2022
THA,CC.INF.PHY,1.9,Physical Infrastructure,3,0,0-10,"",2022
TJK,CC.INF.PHY,4.4,Physical Infrastructure,3,0,0-10,"",2022
TKM,CC.INF.PHY,3.3,Physical Infrastructure,3,0,0-10,"",2022
TLS,CC.INF.PHY,5.9,Physical Infrastructure,3,0,0-10,"",2022
TON,CC.INF.PHY,0.2,Physical Infrastructure,3,0,0-10,"",2022
TTO,CC.INF.PHY,0.4,Physical Infrastructure,3,0,0-10,"",2022
TUN,CC.INF.PHY,2.7,Physical Infrastructure,3,0,0-10,"",2022
TUR,CC.INF.PHY,1.8,Physical Infrastructure,3,0,0-10,"",2022
TUV,CC.INF.PHY,0.6,Physical Infrastructure,3,0,0-10,"",2022
TZA,CC.INF.PHY,8.6,Physical Infrastructure,3,0,0-10,"",2022
UGA,CC.INF.PHY,9,Physical Infrastructure,3,0,0-10,"",2022
UKR,CC.INF.PHY,1.4,Physical Infrastructure,3,0,0-10,"",2022
URY,CC.INF.PHY,2.4,Physical Infrastructure,3,0,0-10,"",2022
USA,CC.INF.PHY,1,Physical Infrastructure,3,0,0-10,"",2022
UZB,CC.INF.PHY,2.9,Physical Infrastructure,3,0,0-10,"",2022
VCT,CC.INF.PHY,0.8,Physical Infrastructure,3,0,0-10,"",2022
VEN,CC.INF.PHY,3.6,Physical Infrastructure,3,0,0-10,"",2022
VNM,CC.INF.PHY,3.5,Physical Infrastructure,3,0,0-10,"",2022
VUT,CC.INF.PHY,6.1,Physical Infrastructure,3,0,0-10,"",2022
WSM,CC.INF.PHY,1.7,Physical Infrastructure,3,0,0-10,"",2022
YEM,CC.INF.PHY,7.2,Physical Infrastructure,3,0,0-10,"",2022
ZAF,CC.INF.PHY,3.9,Physical Infrastructure,3,0,0-10,"",2022
ZMB,CC.INF.PHY,8.6,Physical Infrastructure,3,0,0-10,"",2022
ZWE,CC.INF.PHY,7.7,Physical Infrastructure,3,0,0-10,"",2022
AFG,CC.INF.PHY.H2O,6.6,Improved water source (% of population with access),1,2017,[%],"",2022
AGO,CC.INF.PHY.H2O,8.8,Improved water source (% of population with access),1,2017,[%],"",2022
ALB,CC.INF.PHY.H2O,1.8,Improved water source (% of population with access),1,2017,[%],"",2022
ARE,CC.INF.PHY.H2O,0.4,Improved water source (% of population with access),1,2017,[%],"",2022
ARG,CC.INF.PHY.H2O,0.2,Improved water source (% of population with access),1,2016,[%],"",2022
ARM,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
ATG,CC.INF.PHY.H2O,0.7,Improved water source (% of population with access),1,2017,[%],"",2022
AUS,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
AUT,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
AZE,CC.INF.PHY.H2O,1.7,Improved water source (% of population with access),1,2017,[%],"",2022
BDI,CC.INF.PHY.H2O,7.8,Improved water source (% of population with access),1,2017,[%],"",2022
BEL,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
BEN,CC.INF.PHY.H2O,6.7,Improved water source (% of population with access),1,2017,[%],"",2022
BFA,CC.INF.PHY.H2O,10,Improved water source (% of population with access),1,2017,[%],"",2022
BGD,CC.INF.PHY.H2O,0.6,Improved water source (% of population with access),1,2017,[%],"",2022
BGR,CC.INF.PHY.H2O,0.2,Improved water source (% of population with access),1,2017,[%],"",2022
BHR,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
BHS,CC.INF.PHY.H2O,0.2,Improved water source (% of population with access),1,2017,[%],"",2022
BIH,CC.INF.PHY.H2O,0.8,Improved water source (% of population with access),1,2017,[%],"",2022
BLR,CC.INF.PHY.H2O,0.7,Improved water source (% of population with access),1,2017,[%],"",2022
BLZ,CC.INF.PHY.H2O,0.4,Improved water source (% of population with access),1,2017,[%],"",2022
BOL,CC.INF.PHY.H2O,1.4,Improved water source (% of population with access),1,2017,[%],"",2022
BRA,CC.INF.PHY.H2O,0.4,Improved water source (% of population with access),1,2017,[%],"",2022
BRB,CC.INF.PHY.H2O,0.3,Improved water source (% of population with access),1,2017,[%],"",2022
BRN,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
BTN,CC.INF.PHY.H2O,0.6,Improved water source (% of population with access),1,2017,[%],"",2022
BWA,CC.INF.PHY.H2O,1.9,Improved water source (% of population with access),1,2017,[%],"",2022
CAF,CC.INF.PHY.H2O,10,Improved water source (% of population with access),1,2016,[%],"",2022
CAN,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
CHE,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
CHL,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
CHN,CC.INF.PHY.H2O,1.4,Improved water source (% of population with access),1,2017,[%],"",2022
CIV,CC.INF.PHY.H2O,5.4,Improved water source (% of population with access),1,2017,[%],"",2022
CMR,CC.INF.PHY.H2O,7.9,Improved water source (% of population with access),1,2017,[%],"",2022
COD,CC.INF.PHY.H2O,10,Improved water source (% of population with access),1,2017,[%],"",2022
COG,CC.INF.PHY.H2O,5.4,Improved water source (% of population with access),1,2017,[%],"",2022
COL,CC.INF.PHY.H2O,0.5,Improved water source (% of population with access),1,2017,[%],"",2022
COM,CC.INF.PHY.H2O,4,Improved water source (% of population with access),1,2017,[%],"",2022
CPV,CC.INF.PHY.H2O,2.6,Improved water source (% of population with access),1,2017,[%],"",2022
CRI,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
CUB,CC.INF.PHY.H2O,0.9,Improved water source (% of population with access),1,2017,[%],"",2022
CYP,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
CZE,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
DEU,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
DJI,CC.INF.PHY.H2O,4.9,Improved water source (% of population with access),1,2017,[%],"",2022
DMA,CC.INF.PHY.H2O,0.7,Improved water source (% of population with access),1,2015,[%],"",2022
DNK,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
DOM,CC.INF.PHY.H2O,0.7,Improved water source (% of population with access),1,2017,[%],"",2022
DZA,CC.INF.PHY.H2O,1.3,Improved water source (% of population with access),1,2017,[%],"",2022
ECU,CC.INF.PHY.H2O,1.2,Improved water source (% of population with access),1,2017,[%],"",2022
EGY,CC.INF.PHY.H2O,0.2,Improved water source (% of population with access),1,2017,[%],"",2022
ERI,CC.INF.PHY.H2O,9.6,Improved water source (% of population with access),1,2016,[%],"",2022
ESP,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
EST,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
ETH,CC.INF.PHY.H2O,10,Improved water source (% of population with access),1,2017,[%],"",2022
FIN,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
FJI,CC.INF.PHY.H2O,1.2,Improved water source (% of population with access),1,2017,[%],"",2022
FRA,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
FSM,CC.INF.PHY.H2O,4.3,Improved water source (% of population with access),1,2017,[%],"",2022
GAB,CC.INF.PHY.H2O,2.8,Improved water source (% of population with access),1,2017,[%],"",2022
GBR,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
GEO,CC.INF.PHY.H2O,0.3,Improved water source (% of population with access),1,2017,[%],"",2022
GHA,CC.INF.PHY.H2O,3.7,Improved water source (% of population with access),1,2017,[%],"",2022
GIN,CC.INF.PHY.H2O,7.6,Improved water source (% of population with access),1,2017,[%],"",2022
GMB,CC.INF.PHY.H2O,4.4,Improved water source (% of population with access),1,2017,[%],"",2022
GNB,CC.INF.PHY.H2O,6.7,Improved water source (% of population with access),1,2017,[%],"",2022
GNQ,CC.INF.PHY.H2O,7.1,Improved water source (% of population with access),1,2017,[%],"",2022
GRC,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
GRD,CC.INF.PHY.H2O,0.9,Improved water source (% of population with access),1,2017,[%],"",2022
GTM,CC.INF.PHY.H2O,1.2,Improved water source (% of population with access),1,2017,[%],"",2022
GUY,CC.INF.PHY.H2O,0.9,Improved water source (% of population with access),1,2017,[%],"",2022
HND,CC.INF.PHY.H2O,1,Improved water source (% of population with access),1,2017,[%],"",2022
HRV,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
HTI,CC.INF.PHY.H2O,6.9,Improved water source (% of population with access),1,2017,[%],"",2022
HUN,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
IDN,CC.INF.PHY.H2O,2.1,Improved water source (% of population with access),1,2017,[%],"",2022
IND,CC.INF.PHY.H2O,1.5,Improved water source (% of population with access),1,2017,[%],"",2022
IRL,CC.INF.PHY.H2O,0.5,Improved water source (% of population with access),1,2017,[%],"",2022
IRN,CC.INF.PHY.H2O,1,Improved water source (% of population with access),1,2017,[%],"",2022
IRQ,CC.INF.PHY.H2O,0.7,Improved water source (% of population with access),1,2017,[%],"",2022
ISL,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
ISR,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
ITA,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
JAM,CC.INF.PHY.H2O,1.9,Improved water source (% of population with access),1,2017,[%],"",2022
JOR,CC.INF.PHY.H2O,0.2,Improved water source (% of population with access),1,2017,[%],"",2022
JPN,CC.INF.PHY.H2O,0.2,Improved water source (% of population with access),1,2017,[%],"",2022
KAZ,CC.INF.PHY.H2O,0.9,Improved water source (% of population with access),1,2017,[%],"",2022
KEN,CC.INF.PHY.H2O,8.2,Improved water source (% of population with access),1,2017,[%],"",2022
KGZ,CC.INF.PHY.H2O,2.5,Improved water source (% of population with access),1,2017,[%],"",2022
KHM,CC.INF.PHY.H2O,4.3,Improved water source (% of population with access),1,2017,[%],"",2022
KIR,CC.INF.PHY.H2O,5.7,Improved water source (% of population with access),1,2017,[%],"",2022
KNA,CC.INF.PHY.H2O,0.2,Improved water source (% of population with access),1,2013,[%],"",2022
KOR,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
KWT,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
LAO,CC.INF.PHY.H2O,3.6,Improved water source (% of population with access),1,2017,[%],"",2022
LBN,CC.INF.PHY.H2O,1.5,Improved water source (% of population with access),1,2017,[%],"",2022
LBR,CC.INF.PHY.H2O,5.4,Improved water source (% of population with access),1,2017,[%],"",2022
LBY,CC.INF.PHY.H2O,0.3,Improved water source (% of population with access),1,2017,[%],"",2022
LCA,CC.INF.PHY.H2O,0.4,Improved water source (% of population with access),1,2017,[%],"",2022
LIE,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
LKA,CC.INF.PHY.H2O,2.1,Improved water source (% of population with access),1,2017,[%],"",2022
LSO,CC.INF.PHY.H2O,6.3,Improved water source (% of population with access),1,2017,[%],"",2022
LTU,CC.INF.PHY.H2O,0.5,Improved water source (% of population with access),1,2017,[%],"",2022
LUX,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
LVA,CC.INF.PHY.H2O,0.3,Improved water source (% of population with access),1,2017,[%],"",2022
MAR,CC.INF.PHY.H2O,2.6,Improved water source (% of population with access),1,2017,[%],"",2022
MDA,CC.INF.PHY.H2O,2.2,Improved water source (% of population with access),1,2017,[%],"",2022
MDG,CC.INF.PHY.H2O,9.1,Improved water source (% of population with access),1,2017,[%],"",2022
MDV,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
MEX,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
MHL,CC.INF.PHY.H2O,2.3,Improved water source (% of population with access),1,2017,[%],"",2022
MKD,CC.INF.PHY.H2O,1.4,Improved water source (% of population with access),1,2017,[%],"",2022
MLI,CC.INF.PHY.H2O,4.3,Improved water source (% of population with access),1,2017,[%],"",2022
MLT,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
MMR,CC.INF.PHY.H2O,3.6,Improved water source (% of population with access),1,2017,[%],"",2022
MNE,CC.INF.PHY.H2O,0.6,Improved water source (% of population with access),1,2017,[%],"",2022
MNG,CC.INF.PHY.H2O,3.3,Improved water source (% of population with access),1,2017,[%],"",2022
MOZ,CC.INF.PHY.H2O,8.9,Improved water source (% of population with access),1,2017,[%],"",2022
MRT,CC.INF.PHY.H2O,5.9,Improved water source (% of population with access),1,2017,[%],"",2022
MUS,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
MWI,CC.INF.PHY.H2O,6.2,Improved water source (% of population with access),1,2017,[%],"",2022
MYS,CC.INF.PHY.H2O,0.7,Improved water source (% of population with access),1,2017,[%],"",2022
NAM,CC.INF.PHY.H2O,3.5,Improved water source (% of population with access),1,2017,[%],"",2022
NER,CC.INF.PHY.H2O,9.9,Improved water source (% of population with access),1,2017,[%],"",2022
NGA,CC.INF.PHY.H2O,5.7,Improved water source (% of population with access),1,2017,[%],"",2022
NIC,CC.INF.PHY.H2O,3.7,Improved water source (% of population with access),1,2017,[%],"",2022
NLD,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
NOR,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
NPL,CC.INF.PHY.H2O,2.2,Improved water source (% of population with access),1,2017,[%],"",2022
NRU,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
NZL,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
OMN,CC.INF.PHY.H2O,1.6,Improved water source (% of population with access),1,2017,[%],"",2022
PAK,CC.INF.PHY.H2O,1.7,Improved water source (% of population with access),1,2017,[%],"",2022
PAN,CC.INF.PHY.H2O,0.7,Improved water source (% of population with access),1,2017,[%],"",2022
PER,CC.INF.PHY.H2O,1.8,Improved water source (% of population with access),1,2017,[%],"",2022
PHL,CC.INF.PHY.H2O,1.3,Improved water source (% of population with access),1,2017,[%],"",2022
PLW,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
PNG,CC.INF.PHY.H2O,10,Improved water source (% of population with access),1,2017,[%],"",2022
POL,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
PRK,CC.INF.PHY.H2O,1.1,Improved water source (% of population with access),1,2017,[%],"",2022
PRT,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
PRY,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
PSE,CC.INF.PHY.H2O,0.6,Improved water source (% of population with access),1,2017,[%],"",2022
QAT,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
ROU,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
RUS,CC.INF.PHY.H2O,0.6,Improved water source (% of population with access),1,2017,[%],"",2022
RWA,CC.INF.PHY.H2O,8.5,Improved water source (% of population with access),1,2017,[%],"",2022
SAU,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
SDN,CC.INF.PHY.H2O,7.9,Improved water source (% of population with access),1,2017,[%],"",2022
SEN,CC.INF.PHY.H2O,3.9,Improved water source (% of population with access),1,2017,[%],"",2022
SGP,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
SLB,CC.INF.PHY.H2O,6.4,Improved water source (% of population with access),1,2017,[%],"",2022
SLE,CC.INF.PHY.H2O,7.8,Improved water source (% of population with access),1,2017,[%],"",2022
SLV,CC.INF.PHY.H2O,0.5,Improved water source (% of population with access),1,2017,[%],"",2022
SOM,CC.INF.PHY.H2O,9.5,Improved water source (% of population with access),1,2017,[%],"",2022
SRB,CC.INF.PHY.H2O,2.9,Improved water source (% of population with access),1,2017,[%],"",2022
SSD,CC.INF.PHY.H2O,10,Improved water source (% of population with access),1,2017,[%],"",2022
STP,CC.INF.PHY.H2O,3.1,Improved water source (% of population with access),1,2017,[%],"",2022
SUR,CC.INF.PHY.H2O,0.9,Improved water source (% of population with access),1,2017,[%],"",2022
SVK,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
SVN,CC.INF.PHY.H2O,0.1,Improved water source (% of population with access),1,2017,[%],"",2022
SWE,CC.INF.PHY.H2O,0,Improved water source (% of population with access),1,2017,[%],"",2022
SWZ,CC.INF.PHY.H2O,6.2,Improved water source (% of population with access),1,2017,[%],"",2022
SYC,CC.INF.PHY.H2O,0.8,Improved water source (% of population with access),1,2017,[%],"",2022
